showname,city,theatre,weekending,type,book adaptation,film adaptation,gross
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,3/11/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,3/18/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,3/25/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,4/1/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,4/8/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,4/15/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,4/22/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,4/29/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,5/6/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,5/13/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,5/20/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,5/27/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,6/3/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,6/10/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,6/17/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,6/24/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,7/1/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,7/8/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,7/15/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,7/22/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,7/29/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,8/5/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,8/12/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,8/19/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,8/26/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,9/2/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,9/9/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,9/16/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,9/23/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,9/30/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,10/7/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,10/14/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,10/21/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,10/28/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,11/4/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,11/11/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,11/18/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,11/25/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/2/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/9/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/16/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/23/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,12/30/12,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,1/6/13,LOCAL,1,0,
WICKED,SCHEVENINGEN,AFAS CIRCUS THEATER,1/13/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/4/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/11/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/18/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/25/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/1/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/8/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/15/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/22/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/29/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,10/6/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,10/13/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,10/20/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,10/27/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,11/3/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,11/10/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,11/17/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,11/24/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,12/1/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,12/8/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,12/15/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,12/22/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,12/29/13,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,1/5/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,1/12/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,1/19/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,1/26/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,2/2/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,2/9/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,2/16/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,2/23/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,3/2/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,3/9/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,3/16/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,3/23/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,3/30/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,4/6/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,4/13/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,4/20/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,4/27/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,5/4/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,5/11/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,5/18/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,5/25/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,6/1/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,6/8/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,6/15/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,6/22/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,6/29/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,7/6/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,7/13/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,7/20/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,7/27/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/3/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/10/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/17/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/24/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,8/31/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/7/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/14/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/21/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,9/28/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,10/5/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,10/12/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,10/19/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,10/26/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,11/2/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,11/9/14,LOCAL,1,0,
WICKED,TOKYO,THE DENTSU-SHIKI THEATRE,11/16/14,LOCAL,1,0,
WICKED,AUCKLAND,THE CIVIC,9/22/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,9/29/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,10/6/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,10/13/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,10/20/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,10/27/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,11/3/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,11/10/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,11/17/13,ENGLISH,1,0,
WICKED,AUCKLAND,THE CIVIC,11/24/13,ENGLISH,1,0,
WICKED,MANILA,CCP MAIN THEATER,1/26/14,ENGLISH,1,0,
WICKED,MANILA,CCP MAIN THEATER,2/2/14,ENGLISH,1,0,
WICKED,MANILA,CCP MAIN THEATER,2/9/14,ENGLISH,1,0,
WICKED,MANILA,CCP MAIN THEATER,2/16/14,ENGLISH,1,0,
WICKED,MANILA,CCP MAIN THEATER,2/23/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,5/11/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,5/18/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,5/25/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,6/1/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,6/8/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,6/15/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,6/22/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,6/29/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,7/6/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,7/13/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,7/20/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,7/27/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,8/3/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,8/10/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,8/17/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,8/24/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,8/31/14,ENGLISH,1,0,
WICKED,MELBOURNE,REGENT THEATRE,9/7/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,9/21/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,9/28/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,10/5/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,10/12/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,10/19/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,10/26/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,11/2/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,11/9/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,11/16/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,11/23/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,11/30/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,12/7/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,12/14/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,12/21/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,12/28/14,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,1/4/15,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,1/11/15,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,1/18/15,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,1/25/15,ENGLISH,1,0,
WICKED,SYDNEY,CAPITOL THEATRE,2/1/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,2/15/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,2/22/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/1/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/8/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/15/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/22/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,3/29/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,4/5/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,4/12/15,ENGLISH,1,0,
WICKED,BRISBANE,QUEENSLAND PERFORMING ARTS CENTRE,4/19/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,5/3/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,5/10/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,5/17/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,5/24/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,5/31/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,6/7/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,6/14/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,6/21/15,ENGLISH,1,0,
WICKED,PERTH,CROWN THEATRE,6/28/15,ENGLISH,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,10/20/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,10/27/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/3/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/10/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/17/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/24/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/1/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/8/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/15/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/22/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/29/13,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,1/5/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,1/12/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,1/19/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,1/26/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,2/2/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,2/9/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,2/16/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,2/23/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,3/2/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,3/9/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,3/16/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,3/23/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,3/30/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,4/6/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,4/13/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,4/20/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,4/27/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,5/4/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,5/11/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,5/18/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,5/25/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,6/1/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,6/8/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,6/15/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,6/22/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,6/29/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,7/6/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,7/13/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,7/20/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,7/27/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,8/3/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,8/10/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,8/17/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,8/24/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,8/31/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,9/7/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,9/14/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,9/21/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,9/28/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,10/5/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,10/12/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,10/19/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,10/26/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/2/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/9/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/16/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/23/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,11/30/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/7/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/14/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/21/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,12/28/14,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,1/4/15,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,1/11/15,LOCAL,1,0,
WICKED,MEXICO CITY,TEATRO TELCEL,1/18/15,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,11/24/13,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,12/1/13,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,12/8/13,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,12/15/13,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,12/22/13,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,12/29/13,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,1/5/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,1/12/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,1/19/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,1/26/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,2/2/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,2/9/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,2/16/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,2/23/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,3/2/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,3/9/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,3/16/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,3/23/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,3/30/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,4/6/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,4/13/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,4/20/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,4/27/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,5/4/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,5/11/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,5/18/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,5/25/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,6/1/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,6/8/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,6/15/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,6/22/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,6/29/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,7/6/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,7/13/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,7/20/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,7/27/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,8/3/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,8/10/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,8/17/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,8/24/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,8/31/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,9/7/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,9/14/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,9/21/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,9/28/14,LOCAL,1,0,
WICKED,SEOUL,CHARLOTTE THEATRE,10/5/14,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,3/6/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,3/13/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,3/20/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,3/27/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,4/3/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,4/10/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,4/17/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,4/24/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,5/1/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,5/8/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,5/15/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,5/22/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,5/29/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,6/5/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,6/12/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,6/19/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,6/26/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,7/3/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,7/10/16,LOCAL,1,0,
WICKED,SAO PAULO,TEATRO RENAULT,7/17/16,LOCAL,1,0,
